Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2015-05-14,51.36675262451172,51.882629918208906,50.94299145672287,51.882629918208906,3467677
2015-05-15,51.60626983642578,52.214268292678675,51.32990644741163,51.66154151465038,6305129
2015-05-18,51.60626983642578,51.937904903664524,51.127236963399895,51.403600352414045,14967798
2015-05-19,51.127227783203125,53.02492671200345,50.887713888641905,51.58783334885558,6595326
2015-05-20,51.88262176513672,52.103713427089545,51.23777399987685,51.2561962225854,5168468
2015-05-21,51.40359878540039,51.937903320362864,51.10881317859482,51.772083292852855,2628801
2015-05-22,51.93790054321289,52.306385030962275,50.62978261085889,51.32990213800456,5380668
2015-05-25,52.730140686035156,52.84068903003304,51.97474949255771,52.2326856327714,5557091
2015-05-26,52.711734771728516,52.914399301599694,52.15900787437925,52.84070538068846,2220470
2015-05-27,52.76699447631836,52.91438728255405,52.251117155547895,52.71172279871636,1137269
2015-05-28,52.76699447631836,53.15390621531453,51.790511512379425,53.15390621531453,3848527
2015-05-29,52.951229095458984,53.22759244149511,52.04844016591815,52.50905074053541,3473570
2015-06-01,52.730140686035156,54.130384724773535,52.416932872767866,54.03826360372064,15815832
2015-06-02,52.509056091308594,52.65644889130273,52.08529491922549,52.509056091308594,4635659
2015-06-03,52.76699447631836,52.96966395804714,51.86420541655173,52.38008773521328,6029264
2015-06-04,53.19074249267578,53.48553305772693,52.472200798512375,52.69329247282816,8566490
2015-06-05,53.393409729003906,53.90928694908687,52.69329028761346,53.06177473022844,8696044
2015-06-08,53.8540153503418,54.05667979488015,53.04334757640813,53.59607424102923,4215142
2015-06-09,54.29621124267578,54.59100189120961,53.54081988922309,53.79876108195372,2699663
2015-06-10,54.222503662109375,54.60941035579326,53.87244141705026,54.36989645027988,2875048
2015-06-11,53.79874038696289,54.29619035632875,53.37497930507373,54.019827040952244,2113307
2015-06-12,53.57765579223633,53.7803202510511,52.41693071434433,53.61450523871823,2614529
2015-06-15,52.03002166748047,53.43026571972526,51.827357198365526,53.43026571972526,3574132
2015-06-16,53.09861373901367,53.301283160433144,51.77206888185654,51.88261720205524,2705206
2015-06-17,52.251094818115234,53.19072792932771,51.75363993657789,52.9512140968509,3030212
2015-06-18,52.30638885498047,52.582752240996896,51.90105488924483,52.066874920011124,4549773
2015-06-19,51.587852478027344,52.47221949032234,51.10882451127764,52.306399426044,9119658
2015-06-22,52.066856384277344,52.39849132985722,51.735221438697465,51.901036412542744,1849073
2015-06-23,51.36675262451172,52.25111441340559,51.274631500712545,51.956323818513745,4200054
2015-06-24,51.532562255859375,51.79050337466048,51.237776689706955,51.237776689706955,3101425
2015-06-25,52.066856384277344,52.28794801396037,51.16406764552555,51.66152256284002,11124905
2015-06-26,51.25620651245117,52.04844721209471,51.18251260893261,51.772083828645265,4184617
2015-06-29,51.40359878540039,51.66153993977351,50.74032867114236,50.77717812146581,3452315
2015-06-30,51.25620651245117,51.735239375831505,50.7219069698502,51.40359931737933,2588831
2015-07-01,52.45377731323242,52.73014067634029,50.99826659959874,51.274629962706605,1988394
2015-07-02,52.140567779541016,52.69329953839059,51.80893272254407,52.67487231429071,2965570
2015-07-03,52.140567779541016,52.67487231429071,51.7720832722353,51.7720832722353,3051297
2015-07-06,51.587852478027344,52.39852057333372,51.47730910043652,51.772094772606785,2083899
2015-07-07,51.071956634521484,52.140560558129366,50.94298607524857,51.95631832999386,3234495
2015-07-08,50.850860595703125,51.29304390442363,50.261289514595624,50.88771003774481,2440394
2015-07-09,50.48237991333008,51.05353381259125,50.445535466446984,50.88771381005634,2478234
2015-07-10,51.09038543701172,51.274627670848425,50.4271103964653,50.51923151338366,2901055
2015-07-13,51.587852478027344,51.73525031200458,50.500825938743915,50.998281133686824,1612390
2015-07-14,51.661529541015625,51.93789286597682,51.14565233399939,51.624680098109465,2264950
2015-07-15,51.49570846557617,51.84577066899908,51.403587359190134,51.60625679197336,1504877
2015-07-16,51.44043731689453,51.64310675170905,51.25619510227585,51.47728675939626,1827243
2015-07-17,52.03002166748047,52.23268613659541,51.40359603912218,51.45887271059964,1696436
2015-07-20,51.661529541015625,52.2326784134461,51.606257875601386,52.2326784134461,1668294
2015-07-21,51.587852478027344,51.91949260658402,51.45888687013542,51.64312916471486,1315889
2015-07-22,52.619590759277344,52.785410755591236,51.14565300676297,51.47728800150069,1890132
2015-07-23,52.41694641113281,52.803853220329835,51.864214544163964,52.730154305296125,1225377
2015-07-24,52.34323501586914,52.674870058664915,52.03002219849337,52.39850669001997,1692284
2015-07-27,51.735225677490234,52.67485893326788,51.60625513311749,52.08528287177085,1296310
2015-07-28,52.085289001464844,52.21425956101558,51.385169532619834,51.956318441914114,1547151
2015-07-29,51.587852478027344,52.06688544266915,51.4036101834479,51.8457936895954,1900932
2015-07-30,52.47221374511719,52.78542661118684,51.55100237308381,51.6615457385712,2942993
2015-07-31,52.32481384277344,52.63802669636539,51.735242586472545,52.63802669636539,1956499
2015-08-03,51.808929443359375,52.65644675525452,51.698386097320764,51.97474946030796,1508372
2015-08-04,51.956321716308594,52.50905343463037,51.569415011163045,51.772079476164876,1001510
2015-08-05,51.864200592041016,52.1221417273776,51.62468667945169,51.95632171210542,1107859
2015-08-06,51.97474670410156,52.2879594984556,51.661533909747526,51.69838335576984,1295185
2015-08-07,51.44043731689453,52.43534727499141,51.34831620958519,51.79049952382601,2213871
2015-08-10,50.86930465698242,52.140573344125826,50.62979070125032,51.62469597842018,2570753
2015-08-11,50.83244323730469,51.88262494758047,49.96650375697588,51.587834380931106,3873211
2015-08-12,50.11389923095703,50.81402374064331,50.003355886212155,50.48238371062744,1472522
2015-08-13,50.777164459228516,51.071949986718316,46.42904544247119,50.04019564261436,2470225
2015-08-14,50.9798469543457,51.23778813074325,50.74033300362879,50.77718245709865,1304682
2015-08-17,50.88772964477539,51.38518480928285,50.463973392747484,51.03512247184269,813782
2015-08-18,50.62977600097656,51.10880377335583,50.35341267124466,50.88771210999229,1461999
2015-08-19,50.279727935791016,50.99827479449074,50.15075734603831,50.66663470715765,2417706
2015-08-20,50.15074920654297,50.46396201713878,49.50590136033011,49.782264722992764,2256015
2015-08-21,49.155853271484375,49.819123466475396,49.02688267859956,49.745424556857905,4024183
2015-08-24,48.30833053588867,48.824207853295505,47.055484194217485,48.21620940785563,7651174
2015-08-25,47.38711166381836,49.24796115069966,46.11583830147263,48.271473351676576,12357515
2015-08-26,48.2530517578125,48.93474900451787,47.166020607831754,47.38711228215381,2616303
2015-08-27,49.69014358520508,51.01668872511279,47.99511396187248,48.80578182456349,5402025
2015-08-28,49.80068588256836,50.66662031516951,49.26638144731696,49.966500881243235,2205183
2015-08-31,48.142513275146484,49.91123685233191,47.93984380412283,49.56117458285794,2305711
2015-09-01,47.57135009765625,48.30831894509697,47.166016231985886,47.66347120358634,3973158
2015-09-02,46.134273529052734,47.90299721171535,45.59996898018011,47.64506104851808,4507483
2015-09-03,46.87124252319336,47.18445536199341,46.097424038478856,46.20796739434187,3114461
2015-09-04,45.54469680786133,46.76069370175711,45.1209406174365,46.76069370175711,3868544
2015-09-07,45.54841995239258,46.51673854189964,44.89665928417926,45.73463584290229,3112256
2015-09-08,46.945037841796875,47.48506087858488,45.10149855581464,45.43668613923982,2951677
2015-09-09,46.92641830444336,48.60236145449993,46.40501477915615,48.19269050340766,3201416
2015-09-10,45.93946838378906,46.46087183381054,44.95252523706465,46.46087183381054,3984541
2015-09-11,46.29327392578125,46.85192148159864,45.84635386055603,46.1815413837608,1783681
2015-09-14,47.50368881225586,47.6526605206796,45.995337004462954,46.47950137112703,2400945
2015-09-15,47.8016357421875,48.472016056506874,46.9264199451602,47.48506768137806,3189547
2015-09-16,48.82582473754883,48.974796461433385,47.67128503744094,47.857500955154144,2668351
2015-09-18,49.719642639160156,50.241051066451284,48.97477923037658,49.16099508257248,2710372
2015-09-21,50.85557556152344,51.02316684111982,49.04928031634289,49.45895630773893,3040868
2015-09-22,48.78856658935547,51.02315696278287,48.13681106377248,50.911429464682946,2618545
2015-09-23,47.59679412841797,49.1610045574802,46.85193057607522,48.80719740097494,5775906
2015-09-24,46.702945709228516,48.434757208644406,46.38638279563311,47.67126916930135,9733917
2015-09-28,47.224365234375,48.04371216109966,46.4422574463968,47.09401309447371,2407051
2015-09-29,47.8016357421875,48.60236315381378,46.702959840387074,46.8705561818244,2414852
2015-09-30,49.291358947753906,49.42171108567194,47.801631774815206,47.82025639533463,3047665
2015-10-01,48.62098693847656,49.868634538160784,48.50925436229942,49.53344186105919,2020545
2015-10-05,49.347232818603516,49.961749444510005,48.769965441368925,48.788585014274354,1811432
2015-10-06,49.25410842895508,50.09207985605315,49.04927298956931,49.477568486467,1868486
2015-10-07,49.3658447265625,49.60792436912728,49.04927670870276,49.38446429467163,1403044
2015-10-08,49.328590393066406,49.5334258058534,49.01202244031801,49.49618667729444,1318938
2015-10-09,49.3658447265625,49.7196518806405,49.123765083997725,49.53343599383233,1421375
2015-10-12,49.6451530456543,49.794124698270316,49.08650555977347,49.3472046889946,1574616
2015-10-13,49.55206298828125,49.79414264244832,49.328602903115694,49.533438367850266,715400
2015-10-14,49.53343963623047,49.719655536731864,49.23549621600007,49.49620049727386,1722301
2015-10-15,50.29692459106445,50.445896291500105,49.60792479369163,49.71965230616106,2959602
2015-10-16,50.27830123901367,50.650733025207415,49.75689774862831,50.42727799463468,3651488
2015-10-19,49.83137893676758,50.40864610150801,49.477566770359786,50.27829398486153,1640198
2015-10-20,50.613494873046875,51.06040999432202,49.7196545276376,49.90587042435962,3296804
2015-10-21,50.613494873046875,51.09765418395232,50.24106307960284,50.650734011247685,3504240
2015-10-23,50.78108215332031,51.22800229085719,50.46451414351744,50.83694590765514,2367650
2015-10-26,50.5576171875,50.96729309865575,50.37140132346816,50.83694098354775,1788557
2015-10-27,49.86863327026367,50.743843978535246,49.70103693597397,50.48314474360977,1680870
2015-10-28,48.80720520019531,49.887256513394874,48.583745088498496,49.589313065419155,4725765
2015-10-29,47.727142333984375,48.63959707968158,47.00089840962456,48.63959707968158,6657486
2015-10-30,47.950592041015625,49.105131334860836,47.7643761888286,47.857484114922116,3034065
2015-11-02,48.025081634521484,48.19267792636072,47.354701518592954,47.9505932711644,1507300
2015-11-03,49.03065872192383,49.21687461473781,48.490630612191524,48.58373855859851,2879807
2015-11-04,48.86305618286133,49.86862389672907,48.565112812826534,49.60791965937707,10212719
2015-11-05,48.769954681396484,49.34722193127029,48.56511921890692,49.086522710958974,9402139
2015-11-06,48.900306701660156,49.34722181460703,48.06233518202669,49.30998267710017,4219805
2015-11-09,48.43477249145508,48.751340556366806,47.16850023180817,48.043716040177074,5260832
2015-11-10,47.78300857543945,48.39751997730363,47.55954850619,48.11819615359909,1531108
2015-11-13,48.49062728881836,48.93754742151337,47.4850595159691,47.67127539602051,1386876
2015-11-16,48.04371643066406,48.67685256563349,47.876125137122756,48.229932346663304,1462412
2015-11-17,48.695457458496094,49.08651379507725,48.11819031347483,48.1368098788903,1602664
2015-11-18,48.7513313293457,49.012030529425964,48.32303076594775,48.65822338972511,1327429
2015-11-19,49.10514831542969,49.42171638390258,48.58374475929023,49.04928455074153,2523368
2015-11-20,48.7513313293457,49.421706474042395,48.565115450104514,49.16100222253312,2168468
2015-11-23,48.93754577636719,49.0865174651145,48.602353162399666,48.602353162399666,2177227
2015-11-24,49.10514831542969,49.38447219030047,48.76996067587075,48.78858024695679,1241516
2015-11-26,49.83137893676758,50.073458552580384,48.937543789151015,48.97478292125401,4171542
2015-11-27,49.719642639160156,49.90585849135605,49.34721093476837,49.77551143596155,1605635
2015-11-30,50.7252197265625,50.98592398885366,49.64516859258194,49.738276536053185,2006989
2015-12-01,50.650726318359375,51.39558979211675,50.408646699673966,50.68797050233299,2520479
2015-12-02,50.42728042602539,50.85557599051292,50.12933195184695,50.65073546737218,1390936
2015-12-03,49.83137893676758,50.650725717320825,49.64516307053793,50.27829398486153,1173194
2015-12-04,48.695457458496094,49.79413305229224,48.58372996314633,49.79413305229224,1376556
2015-12-07,48.844451904296875,49.105151171816146,48.304423694228575,48.788583084928874,1525844
2015-12-08,48.49062728881836,48.86305904892119,48.17405928244514,48.78857067632901,1469647
2015-12-09,48.472015380859375,49.04928267966605,48.062339369724064,48.304419041758166,2198948
2015-12-10,48.695457458496094,48.7885653884304,48.1368098788903,48.41613366869319,1086874
2015-12-11,47.6712760925293,48.788571389162215,47.44781602291689,48.788571389162215,1514970
2015-12-14,47.727142333984375,48.19268201589994,47.20573384909587,47.410574339996025,1552518
2015-12-15,48.22993087768555,48.341663454739965,47.39195928121173,47.72715196094515,1842404
2015-12-16,49.66380310058594,49.94312701502597,48.30442772726391,48.416155272467634,2623492
2015-12-17,50.110713958740234,50.334174058546914,49.067901843452304,49.645174188905386,1092627
2015-12-18,50.42728042602539,50.8369513694476,49.552064675985015,49.90587185907052,28017527
2015-12-21,51.93563461303711,52.103230969359146,50.42728761186026,50.42728761186026,6238035
2015-12-22,51.581817626953125,52.36392546612427,51.37698214472182,51.972874072253646,9652753
2015-12-23,52.159088134765625,52.32667941844169,51.69354837217148,51.69354837217148,3720080
2015-12-24,52.177696228027344,52.457020024145564,51.89837243190912,52.14045204492586,2224191
2015-12-28,52.94118118286133,53.164641216877676,52.010101917316796,52.30804526171973,5761043
2015-12-29,52.4942741394043,53.10878559684705,52.289438670733226,52.95981388768359,8576492
2015-12-30,52.51289367675781,52.75497838685914,52.23356982796047,52.23356982796047,8189382
2015-12-31,52.56875991821289,52.885322890233304,51.99148762805649,52.51289111004052,7159928
2016-01-01,52.51289367675781,52.8294617156807,52.4197857271587,52.661870437260035,3229824
2016-01-04,52.4942741394043,53.760541244438066,52.10322277142151,52.32667780945192,6809859
2016-01-05,51.82389450073242,52.86670142733179,51.470082301656326,52.5315138474555,4259054
2016-01-06,51.954246520996094,52.121842852594185,51.39559881757526,51.619058909229516,5320149
2016-01-07,51.4328498840332,52.792225133803164,51.20938976250506,51.95425346664535,6787347
2016-01-08,52.754974365234375,52.88532144359285,51.73078699772015,52.1404579035825,10345830
2016-01-11,53.350860595703125,54.18883199007093,51.768020688246395,52.3266682844916,8283638
2016-01-12,53.164649963378906,54.65437703333594,52.90394570556477,53.44397378899585,6611338
2016-01-13,53.22052001953125,53.77916773690908,52.17770791623479,53.313627972427554,7462021
2016-01-14,53.20189666748047,53.816413212402104,52.6618735586549,52.6618735586549,10278564
2016-01-15,51.805274963378906,53.35087098855187,51.50733154124632,52.941194994547345,7430643
2016-01-18,51.45145797729492,52.531508991016096,51.17213417798279,52.14045264112192,7411237
2016-01-19,50.63210678100586,52.06596997909352,50.203811293636484,51.563186123734376,7282040
2016-01-20,50.1479606628418,52.252199517623986,48.62098913100187,50.1293360402575,15997901
2016-01-21,49.235496520996094,51.153519297756006,49.16100813976227,50.20382021988768,10416175
2016-01-22,49.570682525634766,50.57625038252303,49.19825073440644,49.60792671504349,8099084
2016-01-25,49.53343963623047,50.07346776825635,48.88168398447558,49.90587143723326,8893503
2016-01-27,51.48869323730469,51.861124941712994,49.68240351206703,49.8313751835447,14527719
2016-01-28,53.518463134765625,53.816411613146535,52.3266793241014,52.51289522880333,22594616
2016-01-29,55.06406021118164,55.268900759820795,53.81641755311438,53.92814508769553,11216960
2016-02-01,54.654380798339844,55.26889224674345,54.43092071216685,55.08267635017087,12278379
2016-02-02,54.468162536621094,55.99513383249714,54.002622815404564,54.561270480864394,18267134
2016-02-03,53.644290924072266,54.749004199581925,52.97022367943827,53.86897492640538,12098041
2016-02-04,54.97370910644531,55.23584729024458,53.49451021640219,54.243470651013794,8726120
2016-02-05,54.39326858520508,55.19840006297529,54.0562323152059,55.06733096677707,6170693
2016-02-08,53.344730377197266,54.69286045919312,53.04514817196,54.3183801630395,3820374
2016-02-09,53.15748596191406,54.48689395406991,52.80172767744091,53.10131493784295,7297377
2016-02-10,53.6817626953125,54.131141091318014,52.801732966009965,52.801732966009965,8119293
2016-02-11,51.19146728515625,53.86900031415293,50.21781752573547,53.494520028161396,7247688
2016-02-12,51.809356689453125,52.726835385484115,51.04167416525771,51.67828757870388,16065640
2016-02-15,51.9404182434082,52.67065669761632,51.715729097558544,52.090209314236965,8464543
2016-02-16,52.16511535644531,52.63321569878639,51.60339494563602,52.090217269985224,6766384
2016-02-17,52.27744674682617,52.37106679620396,51.43486630242606,52.37106679620396,7804863
2016-02-18,52.37107467651367,53.08258614300392,52.05276544489044,52.46469473997854,8779283
2016-02-19,52.801719665527344,53.17619987479757,52.07148630497815,52.35234646193082,6323086
2016-02-22,52.296180725097656,52.988965118806085,51.80935335637884,52.80172499527118,2293985
2016-02-23,51.341243743896484,52.53958234905203,51.191452688055165,52.42723524776167,3873885
2016-02-24,52.31489562988281,52.80171785354277,51.5472132589084,51.67827726428496,11387961
2016-02-25,49.337772369384766,52.52085380234993,49.07563929890328,52.46468279290478,19051305
2016-02-26,50.04928970336914,50.89187009868184,49.4313933501032,49.993113613645,12511003
2016-02-29,48.7011604309082,50.31142316713793,48.38285126326861,50.31142316713793,11485783
2016-03-01,50.08674621582031,50.31143539341585,48.77606527226237,49.05692547445336,14281573
2016-03-02,50.70463562011719,51.75317819637362,50.19908631115987,50.55483946989797,13550709
2016-03-03,50.79825210571289,51.26635234423037,50.19908278456798,51.11655620453465,7057560
2016-03-04,51.92169952392578,52.108939644020005,50.72336072363741,51.07911898350177,29228314
2016-03-08,51.56594467163086,52.3149052015004,50.96677523189249,52.24000711682798,20131612
2016-03-09,52.33361053466797,52.50212863196502,51.15399909122474,51.26634618249346,7284193
2016-03-10,52.296180725097656,52.764281033934935,51.71573329461139,52.46469378875103,3713460
2016-03-11,51.7531852722168,52.57704389421074,51.54722315632517,52.296183692969215,4685588
2016-03-14,51.90296936035156,52.052760431626076,51.56593818018064,51.90296936035156,4423191
2016-03-15,52.03403854370117,52.427240741388175,51.734456400626605,51.734456400626605,11655129
2016-03-16,51.959144592285156,52.4272449025001,51.49104428207022,52.202560816967676,6170234
2016-03-17,51.67827224731445,52.5208526074594,51.26634813461339,52.14637244739498,7509036
2016-03-18,51.24762725830078,52.090207720040446,51.11655817063204,51.8655185810673,9195901
2016-03-21,51.67827224731445,51.84679035102834,51.02293196720172,51.13527906274839,4674151
2016-03-22,51.7531852722168,52.183836564944386,51.491047052705895,51.67828718686691,6628643
2016-03-23,51.472320556640625,52.10893898863949,51.28508043890134,51.41614953716149,11545428
2016-03-28,52.0902099609375,52.427241144289724,51.11656036964313,51.640836742872224,8691695
2016-03-29,51.73446273803711,52.801727427987075,51.509773563600504,52.42724716366396,11478000
2016-03-30,52.33361053466797,52.55829963799336,51.809339346383425,52.01530647410338,5797932
2016-03-31,52.0902099609375,52.59575927557237,51.86552081229833,51.86552081229833,15715729
2016-04-01,51.790626525878906,52.427239838755135,51.715728451793254,52.35234684388243,3935188
2016-04-04,51.90296936035156,52.46468968704077,51.79062732669893,51.959140377177874,5649881
2016-04-05,52.07147979736328,52.72682008168525,51.94041072465643,52.35233991921555,7744995
2016-04-06,52.31489562988281,52.914064959996196,52.18382654529352,52.371066643503156,10418272
2016-04-07,52.50212478637695,52.7642629009246,52.27743569950922,52.67064287133068,12408704
2016-04-08,52.764278411865234,52.85789846898032,52.52086219999545,52.52086219999545,4133630
2016-04-11,53.26982879638672,53.53196191399846,52.63321036364784,52.670659403081885,12360599
2016-04-12,53.60685729980469,54.39326677155939,53.17620098676812,53.17620098676812,8901453
2016-04-13,54.299659729003906,54.43072377302546,53.887730375640395,54.05624346618849,10239725
2016-04-18,54.655399322509766,54.954986540684466,53.457065687449834,54.299646167394314,7347390
2016-04-20,55.42307662963867,56.134587888423326,54.355807201855676,54.56176924966817,7716065
2016-04-21,54.73031997680664,56.003552211507696,54.337112543080174,55.55417373845317,6315086
2016-04-22,54.69286346435547,55.16096386026781,54.03752291007819,54.78648354353794,4320738
2016-04-25,53.85027313232422,54.711575675260875,53.38217282002963,54.711575675260875,3605005
2016-04-26,54.3558235168457,54.76775281532398,53.569413961426,54.093685305301285,8964411
